Sample,Ref_Mic(Outside),Anti_Wave(Speaker),Err_Mic(Residual_Noise)
7449,-35,35,0
7450,-51,51,0
7451,-54,54,0
7452,-22,22,0
7453,0,0,0
7454,43,-43,0
7455,62,-62,0
7456,64,-64,0
7457,46,-46,0
7458,29,-29,0
7459,11,-11,0
7460,-17,17,0
7461,-28,28,0
7462,-45,45,0
7463,-51,51,0
7464,-39,39,0
7465,-22,22,0
7466,1,-1,0
7467,12,-12,0
7468,21,-21,0
7469,14,-14,0
7470,11,-11,0
7471,8,-8,0
7472,7,-7,0
7473,4,-4,0
7474,-1,1,0
7475,-1,1,0
7476,-4,4,0
7477,-6,6,0
7478,-11,11,0
7479,-22,22,0
7480,-27,27,0
7481,-32,32,0
7482,-26,26,0
7483,-24,24,0
7484,-22,22,0
7485,-21,21,0
7486,-19,19,0
7487,30,-30,0
7488,68,-68,0
7489,99,-99,0
7490,75,-75,0
7491,37,-37,0
7492,5,-5,0
7493,-26,26,0
7494,-33,33,0
7495,-39,39,0
7496,-49,49,0
7497,-59,59,0
7498,-49,49,0
7499,-12,12,0
7500,23,-23,0
7501,69,-69,0
7502,81,-81,0
7503,75,-75,0
7504,47,-47,0
7505,22,-22,0
7506,-1,1,0
7507,-26,26,0
7508,-51,51,0
7509,-70,70,0
7510,-67,67,0
7511,-48,48,0
7512,-15,15,0
7513,14,-14,0
7514,32,-32,0
7515,37,-37,0
7516,27,-27,0
7517,22,-22,0
7518,14,-14,0
7519,7,-7,0
7520,-1,1,0
7521,-9,9,0
7522,-12,12,0
7523,-16,16,0
7524,-20,20,0
7525,-21,21,0
7526,-26,26,0
7527,-23,23,0
7528,-21,21,0
7529,-9,9,0
7530,-13,13,0
7531,-15,15,0
7532,-17,17,0
7533,-14,14,0
7534,36,-36,0
7535,70,-70,0
7536,93,-93,0
7537,67,-67,0
7538,24,-24,0
7539,-7,7,0
7540,-28,28,0
7541,-27,27,0
7542,-37,37,0
7543,-46,46,0
7544,-53,53,0
7545,-36,36,0
7546,1,-1,0
7547,39,-39,0
7548,75,-75,0
7549,75,-75,0
7550,61,-61,0
7551,25,-25,0
7552,4,-4,0
7553,-20,20,0
7554,-39,39,0
7555,-54,54,0
7556,-62,62,0
7557,-49,49,0
7558,-28,28,0
7559,4,-4,0
7560,32,-32,0
7561,38,-38,0
7562,38,-38,0
7563,19,-19,0
7564,16,-16,0
7565,-1,1,0
7566,-5,5,0
7567,-16,16,0
7568,-19,19,0
7569,-17,17,0
7570,-19,19,0
7571,-15,15,0
7572,-18,18,0
7573,-19,19,0
7574,-14,14,0
7575,-12,12,0
7576,-2,2,0
7577,-11,11,0
7578,-13,13,0
7579,-19,19,0
7580,-20,20,0
7581,24,-24,0
7582,64,-64,0
7583,90,-90,0
7584,62,-62,0
7585,22,-22,0
7586,0,0,0
7587,-24,24,0
7588,-28,28,0
7589,-33,33,0
7590,-44,44,0
7591,-51,51,0
7592,-36,36,0
7593,4,-4,0
7594,35,-35,0
7595,71,-71,0
7596,69,-69,0
7597,54,-54,0
7598,24,-24,0
7599,3,-3,0
7600,-17,17,0
7601,-44,44,0
7602,-56,56,0
7603,-58,58,0
7604,-41,41,0
7605,-12,12,0
7606,19,-19,0
7607,42,-42,0
7608,42,-42,0
7609,40,-40,0
7610,18,-18,0
7611,5,-5,0
7612,-10,10,0
7613,-19,19,0
7614,-27,27,0
7615,-25,25,0
7616,-17,17,0
7617,-19,19,0
7618,-14,14,0
7619,-14,14,0
7620,-18,18,0
7621,-9,9,0
7622,-5,5,0
7623,0,0,0
7624,-6,6,0
7625,-8,8,0
7626,-16,16,0
7627,-13,13,0
7628,23,-23,0
7629,58,-58,0
7630,82,-82,0
7631,54,-54,0
7632,20,-20,0
7633,4,-4,0
7634,-20,20,0
7635,-25,25,0
7636,-33,33,0
7637,-47,47,0
7638,-52,52,0
7639,-28,28,0
7640,11,-11,0
7641,39,-39,0
7642,70,-70,0
7643,66,-66,0
7644,45,-45,0
7645,21,-21,0
7646,-5,5,0
7647,-30,30,0
7648,-53,53,0
7649,-53,53,0
7650,-45,45,0
7651,-21,21,0
7652,8,-8,0
7653,32,-32,0
7654,48,-48,0
7655,48,-48,0
7656,40,-40,0
7657,14,-14,0
7658,-8,8,0
7659,-31,31,0
7660,-47,47,0
7661,-49,49,0
7662,-44,44,0
7663,-27,27,0
7664,-15,15,0
7665,-2,2,0
7666,2,-2,0
7667,-1,1,0
7668,0,0,0
7669,-3,3,0
7670,2,-2,0
7671,-7,7,0
7672,-16,16,0
7673,-21,21,0
7674,-17,17,0
7675,33,-33,0
7676,63,-63,0
7677,78,-78,0
7678,46,-46,0
7679,18,-18,0
7680,2,-2,0
7681,-7,7,0
7682,-9,9,0
7683,-26,26,0
7684,-42,42,0
7685,-46,46,0
7686,-22,22,0
7687,14,-14,0
7688,42,-42,0
7689,70,-70,0
7690,60,-60,0
7691,39,-39,0
7692,15,-15,0
7693,0,0,0
7694,-25,25,0
7695,-49,49,0
7696,-54,54,0
7697,-49,49,0
7698,-20,20,0
7699,2,-2,0
7700,27,-27,0
7701,34,-34,0
7702,32,-32,0
7703,27,-27,0
7704,3,-3,0
7705,-10,10,0
7706,-29,29,0
7707,-31,31,0
7708,-29,29,0
7709,-21,21,0
7710,-13,13,0
7711,-11,11,0
7712,-3,3,0
7713,-5,5,0
7714,-1,1,0
7715,4,-4,0
7716,1,-1,0
7717,1,-1,0
7718,-16,16,0
7719,-25,25,0
7720,-36,36,0
7721,-18,18,0
7722,42,-42,0
7723,71,-71,0
7724,69,-69,0
7725,39,-39,0
7726,19,-19,0
7727,-11,11,0
7728,-13,13,0
7729,-18,18,0
7730,-48,48,0
7731,-60,60,0
7732,-45,45,0
7733,-4,4,0
7734,30,-30,0
7735,56,-56,0
7736,67,-67,0
7737,50,-50,0
7738,36,-36,0
7739,7,-7,0
7740,-8,8,0
7741,-44,44,0
7742,-53,53,0
7743,-55,55,0
7744,-39,39,0
7745,-10,10,0
7746,11,-11,0
7747,29,-29,0
7748,33,-33,0
7749,33,-33,0
7750,20,-20,0
7751,0,0,0
7752,-13,13,0
7753,-29,29,0
7754,-28,28,0
7755,-28,28,0
7756,-19,19,0
7757,-13,13,0
7758,-6,6,0
7759,0,0,0
7760,-3,3,0
7761,2,-2,0
7762,4,-4,0
7763,7,-7,0
7764,-8,8,0
7765,-22,22,0
7766,-33,33,0
7767,-30,30,0
7768,32,-32,0
7769,62,-62,0
7770,76,-76,0
7771,40,-40,0
7772,13,-13,0
7773,3,-3,0
7774,-3,3,0
7775,-2,2,0
7776,-29,29,0
7777,-43,43,0
7778,-46,46,0
7779,-9,9,0
7780,26,-26,0
7781,42,-42,0
7782,51,-51,0
7783,36,-36,0
7784,32,-32,0
7785,11,-11,0
7786,-5,5,0
7787,-35,35,0
7788,-57,57,0
7789,-52,52,0
7790,-31,31,0
7791,-6,6,0
7792,13,-13,0
7793,27,-27,0
7794,36,-36,0
7795,36,-36,0
7796,29,-29,0
7797,2,-2,0
7798,-18,18,0
7799,-36,36,0
7800,-38,38,0
7801,-35,35,0
7802,-23,23,0
7803,-12,12,0
7804,-4,4,0
7805,3,-3,0
7806,4,-4,0
7807,6,-6,0
7808,4,-4,0
7809,3,-3,0
7810,-8,8,0
7811,-20,20,0
7812,-32,32,0
7813,-33,33,0
7814,23,-23,0
7815,60,-60,0
7816,88,-88,0
7817,56,-56,0
7818,20,-20,0
7819,16,-16,0
7820,1,-1,0
7821,-13,13,0
7822,-38,38,0
7823,-56,56,0
7824,-63,63,0
7825,-27,27,0
7826,14,-14,0
7827,32,-32,0
7828,42,-42,0
7829,48,-48,0
7830,42,-42,0
7831,31,-31,0
7832,8,-8,0
7833,-26,26,0
7834,-51,51,0
7835,-49,49,0
7836,-33,33,0
7837,-10,10,0
7838,9,-9,0
7839,23,-23,0
7840,38,-38,0
7841,41,-41,0
7842,34,-34,0
7843,5,-5,0
7844,-15,15,0
7845,-31,31,0
7846,-37,37,0
7847,-35,35,0
7848,-27,27,0
7849,-21,21,0
7850,-11,11,0
7851,-1,1,0
7852,2,-2,0
7853,4,-4,0
7854,6,-6,0
7855,5,-5,0
7856,-6,6,0
7857,-24,24,0
7858,-38,38,0
7859,-36,36,0
7860,11,-11,0
7861,60,-60,0
7862,95,-95,0
7863,60,-60,0
7864,26,-26,0
7865,23,-23,0
7866,5,-5,0
7867,-14,14,0
7868,-41,41,0
7869,-64,64,0
7870,-68,68,0
7871,-33,33,0
7872,11,-11,0
7873,27,-27,0
7874,39,-39,0
7875,46,-46,0
7876,47,-47,0
7877,43,-43,0
7878,13,-13,0
7879,-18,18,0
7880,-55,55,0
7881,-52,52,0
7882,-41,41,0
7883,-20,20,0
7884,-7,7,0
7885,5,-5,0
7886,24,-24,0
7887,37,-37,0
7888,39,-39,0
7889,16,-16,0
7890,-4,4,0
7891,-18,18,0
7892,-21,21,0
7893,-18,18,0
7894,-18,18,0
7895,-14,14,0
7896,-12,12,0
7897,-9,9,0
7898,-6,6,0
7899,-10,10,0
7900,-2,2,0
7901,1,-1,0
7902,-7,7,0
7903,-22,22,0
7904,-27,27,0
7905,-33,33,0
7906,21,-21,0
7907,65,-65,0
7908,92,-92,0
7909,57,-57,0
7910,17,-17,0
7911,17,-17,0
7912,4,-4,0
7913,-12,12,0
7914,-43,43,0
7915,-62,62,0
7916,-62,62,0
7917,-25,25,0
7918,15,-15,0
7919,26,-26,0
7920,36,-36,0
7921,35,-35,0
7922,48,-48,0
7923,42,-42,0
7924,12,-12,0
7925,-28,28,0
7926,-57,57,0
7927,-48,48,0
7928,-38,38,0
7929,-20,20,0
7930,-11,11,0
7931,1,-1,0
7932,26,-26,0
7933,39,-39,0
7934,36,-36,0
7935,11,-11,0
7936,-10,10,0
7937,-18,18,0
7938,-17,17,0
7939,-13,13,0
7940,-11,11,0
7941,-11,11,0
7942,-4,4,0
7943,0,0,0
7944,-6,6,0
7945,-13,13,0
7946,-9,9,0
7947,-6,6,0
7948,-11,11,0
7949,-24,24,0
7950,-30,30,0
7951,-27,27,0
7952,35,-35,0
7953,72,-72,0
7954,89,-89,0
7955,52,-52,0
7956,16,-16,0
7957,8,-8,0
7958,1,-1,0
7959,-19,19,0
7960,-56,56,0
7961,-66,66,0
7962,-58,58,0
7963,-15,15,0
7964,18,-18,0
7965,30,-30,0
7966,37,-37,0
7967,43,-43,0
7968,52,-52,0
7969,43,-43,0
7970,13,-13,0
7971,-27,27,0
7972,-56,56,0
7973,-52,52,0
7974,-32,32,0
7975,-24,24,0
7976,-9,9,0
7977,5,-5,0
7978,31,-31,0
7979,47,-47,0
7980,39,-39,0
7981,11,-11,0
7982,-7,7,0
7983,-19,19,0
7984,-16,16,0
7985,-13,13,0
7986,-15,15,0
7987,-11,11,0
7988,-1,1,0
7989,2,-2,0
7990,-3,3,0
7991,-10,10,0
7992,-14,14,0
7993,-9,9,0
7994,-15,15,0
7995,-25,25,0
7996,-32,32,0
7997,-22,22,0
7998,45,-45,0
7999,74,-74,0
8000,83,-83,0
8001,49,-49,0
8002,19,-19,0
8003,9,-9,0
8004,1,-1,0
8005,-21,21,0
8006,-60,60,0
8007,-64,64,0
8008,-46,46,0
8009,-6,6,0
8010,22,-22,0
8011,28,-28,0
8012,36,-36,0
8013,45,-45,0
8014,53,-53,0
8015,36,-36,0
8016,12,-12,0
8017,-28,28,0
8018,-43,43,0
8019,-46,46,0
8020,-32,32,0
8021,-25,25,0
8022,-10,10,0
8023,10,-10,0
8024,26,-26,0
8025,38,-38,0
8026,28,-28,0
8027,7,-7,0
8028,-11,11,0
8029,-18,18,0
8030,-16,16,0
8031,-15,15,0
8032,-11,11,0
8033,-8,8,0
8034,-2,2,0
8035,0,0,0
8036,-8,8,0
8037,-15,15,0
8038,-20,20,0
8039,-17,17,0
8040,-26,26,0
8041,-31,31,0
8042,-31,31,0
8043,-24,24,0
8044,36,-36,0
8045,70,-70,0
8046,83,-83,0
8047,50,-50,0
8048,22,-22,0
8049,12,-12,0
8050,0,0,0
8051,-29,29,0
8052,-62,62,0
8053,-66,66,0
8054,-44,44,0
8055,-4,4,0
8056,24,-24,0
8057,29,-29,0
8058,37,-37,0
8059,49,-49,0
8060,53,-53,0
8061,37,-37,0
8062,6,-6,0
8063,-23,23,0
8064,-36,36,0
8065,-42,42,0
8066,-31,31,0
8067,-27,27,0
8068,-8,8,0
8069,6,-6,0
8070,26,-26,0
8071,35,-35,0
8072,28,-28,0
8073,11,-11,0
8074,-6,6,0
8075,-15,15,0
8076,-23,23,0
8077,-19,19,0
8078,-13,13,0
8079,-7,7,0
8080,2,-2,0
8081,0,0,0
8082,-4,4,0
8083,-12,12,0
8084,-17,17,0
8085,-20,20,0
8086,-28,28,0
8087,-30,30,0
8088,-32,32,0
8089,-27,27,0
8090,22,-22,0
8091,60,-60,0
8092,78,-78,0
8093,54,-54,0
8094,27,-27,0
8095,20,-20,0
8096,4,-4,0
8097,-24,24,0
8098,-55,55,0
8099,-60,60,0
8100,-45,45,0
8101,-14,14,0
8102,15,-15,0
8103,21,-21,0
8104,36,-36,0
8105,47,-47,0
8106,52,-52,0
8107,37,-37,0
8108,11,-11,0
8109,-17,17,0
8110,-25,25,0
8111,-31,31,0
8112,-25,25,0
8113,-23,23,0
8114,-12,12,0
8115,5,-5,0
8116,23,-23,0
8117,30,-30,0
8118,26,-26,0
8119,16,-16,0
8120,5,-5,0
8121,-5,5,0
8122,-19,19,0
8123,-23,23,0
8124,-20,20,0
8125,-15,15,0
8126,-4,4,0
8127,-2,2,0
8128,-7,7,0
8129,-8,8,0
8130,-8,8,0
8131,-9,9,0
8132,-18,18,0
8133,-29,29,0
8134,-31,31,0
8135,-26,26,0
8136,16,-16,0
8137,55,-55,0
8138,81,-81,0
8139,51,-51,0
8140,23,-23,0
8141,25,-25,0
8142,6,-6,0
8143,-21,21,0
8144,-50,50,0
8145,-57,57,0
8146,-49,49,0
8147,-19,19,0
8148,10,-10,0
8149,17,-17,0
8150,34,-34,0
8151,48,-48,0
8152,55,-55,0
8153,44,-44,0
8154,19,-19,0
8155,-10,10,0
8156,-26,26,0
8157,-25,25,0
8158,-25,25,0
8159,-32,32,0
8160,-21,21,0
8161,-7,7,0
8162,14,-14,0
8163,21,-21,0
8164,18,-18,0
8165,12,-12,0
8166,6,-6,0
8167,2,-2,0
8168,-8,8,0
8169,-9,9,0
8170,-8,8,0
8171,-4,4,0
8172,0,0,0
8173,-6,6,0
8174,-16,16,0
8175,-24,24,0
8176,-22,22,0
8177,-21,21,0
8178,-24,24,0
8179,-31,31,0
8180,-27,27,0
8181,-25,25,0
8182,16,-16,0
8183,50,-50,0
8184,77,-77,0
8185,50,-50,0
8186,30,-30,0
8187,32,-32,0
8188,11,-11,0
8189,-16,16,0
8190,-46,46,0
8191,-53,53,0
8192,-46,46,0
8193,-16,16,0
8194,11,-11,0
8195,22,-22,0
8196,41,-41,0
8197,54,-54,0
8198,55,-55,0
8199,39,-39,0
8200,14,-14,0
8201,-6,6,0
8202,-7,7,0
8203,-23,23,0
8204,-29,29,0
8205,-48,48,0
8206,-32,32,0
8207,-5,5,0
8208,3,-3,0
8209,12,-12,0
8210,7,-7,0
8211,11,-11,0
8212,7,-7,0
8213,-1,1,0
8214,-15,15,0
8215,-21,21,0
8216,-14,14,0
8217,-10,10,0
8218,-6,6,0
8219,-9,9,0
8220,-11,11,0
8221,-12,12,0
8222,-11,11,0
8223,-15,15,0
8224,-21,21,0
8225,-28,28,0
8226,-32,32,0
8227,-24,24,0
8228,11,-11,0
8229,44,-44,0
8230,71,-71,0
8231,48,-48,0
8232,28,-28,0
8233,28,-28,0
8234,15,-15,0
8235,-11,11,0
8236,-38,38,0
8237,-47,47,0
8238,-43,43,0
8239,-18,18,0
8240,2,-2,0
8241,12,-12,0
8242,29,-29,0
8243,47,-47,0
8244,56,-56,0
8245,43,-43,0
8246,19,-19,0
8247,-7,7,0
8248,-14,14,0
8249,-17,17,0
8250,-17,17,0
8251,-41,41,0
8252,-20,20,0
8253,-9,9,0
8254,4,-4,0
8255,13,-13,0
8256,4,-4,0
8257,7,-7,0
8258,6,-6,0
8259,10,-10,0
8260,-5,5,0
8261,-16,16,0
8262,-13,13,0
8263,-11,11,0
8264,-2,2,0
8265,-8,8,0
8266,-15,15,0
8267,-20,20,0
8268,-14,14,0
8269,-11,11,0
8270,-18,18,0
8271,-28,28,0
8272,-23,23,0
8273,-22,22,0
8274,13,-13,0
8275,48,-48,0
8276,70,-70,0
8277,49,-49,0
8278,27,-27,0
8279,30,-30,0
8280,10,-10,0
8281,-12,12,0
8282,-38,38,0
8283,-48,48,0
8284,-46,46,0
8285,-24,24,0
8286,-2,2,0
8287,5,-5,0
8288,25,-25,0
8289,43,-43,0
8290,52,-52,0
8291,45,-45,0
8292,27,-27,0
8293,4,-4,0
8294,-3,3,0
8295,1,-1,0
8296,-7,7,0
8297,-25,25,0
8298,-22,22,0
8299,-24,24,0
8300,-4,4,0
8301,-8,8,0
8302,-7,7,0
8303,0,0,0
8304,6,-6,0
8305,16,-16,0
8306,6,-6,0
8307,0,0,0
8308,-5,5,0
8309,-1,1,0
8310,3,-3,0
8311,-3,3,0
8312,-13,13,0
8313,-18,18,0
8314,-13,13,0
8315,-9,9,0
8316,-16,16,0
8317,-28,28,0
8318,-32,32,0
8319,-29,29,0
8320,-14,14,0
8321,33,-33,0
8322,53,-53,0
8323,55,-55,0
8324,42,-42,0
8325,33,-33,0
8326,20,-20,0
8327,3,-3,0
8328,-27,27,0
8329,-51,51,0
8330,-52,52,0
8331,-37,37,0
8332,-15,15,0
8333,-2,2,0
8334,15,-15,0
8335,33,-33,0
8336,49,-49,0
8337,49,-49,0
8338,29,-29,0
8339,12,-12,0
8340,1,-1,0
8341,0,0,0
8342,-14,14,0
8343,-29,29,0
8344,-32,32,0
8345,-22,22,0
8346,-2,2,0
8347,7,-7,0
8348,15,-15,0
8349,22,-22,0
8350,26,-26,0
8351,20,-20,0
8352,0,0,0
8353,-12,12,0
8354,-17,17,0
8355,-13,13,0
8356,-15,15,0
8357,-16,16,0
8358,-11,11,0
8359,-3,3,0
8360,-3,3,0
8361,-8,8,0
8362,-12,12,0
8363,-15,15,0
8364,-13,13,0
8365,-9,9,0
8366,-17,17,0
8367,-11,11,0
8368,24,-24,0
8369,43,-43,0
8370,42,-42,0
8371,24,-24,0
8372,10,-10,0
8373,12,-12,0
8374,11,-11,0
8375,-12,12,0
8376,-40,40,0
8377,-47,47,0
8378,-27,27,0
8379,-8,8,0
8380,2,-2,0
8381,7,-7,0
8382,23,-23,0
8383,43,-43,0
8384,49,-49,0
8385,32,-32,0
8386,8,-8,0
8387,-8,8,0
8388,-13,13,0
8389,-8,8,0
8390,-17,17,0
8391,-13,13,0
8392,-10,10,0
8393,3,-3,0
8394,18,-18,0
8395,15,-15,0
8396,11,-11,0
8397,3,-3,0
8398,2,-2,0
8399,-2,2,0
8400,-8,8,0
8401,-10,10,0
8402,-10,10,0
8403,-7,7,0
8404,-7,7,0
8405,-9,9,0
8406,-14,14,0
8407,-18,18,0
8408,-16,16,0
8409,-13,13,0
8410,-13,13,0
8411,-19,19,0
8412,-24,24,0
8413,-24,24,0
8414,-2,2,0
8415,25,-25,0
8416,54,-54,0
8417,34,-34,0
8418,20,-20,0
8419,19,-19,0
8420,14,-14,0
8421,-2,2,0
8422,-28,28,0
8423,-43,43,0
8424,-40,40,0
8425,-18,18,0
8426,-1,1,0
8427,1,-1,0
8428,16,-16,0
8429,37,-37,0
8430,52,-52,0
8431,48,-48,0
8432,25,-25,0
8433,1,-1,0
8434,-4,4,0
8435,-10,10,0
8436,-15,15,0
8437,-29,29,0
8438,-25,25,0
8439,-20,20,0
8440,5,-5,0
8441,17,-17,0
8442,14,-14,0
8443,18,-18,0
8444,13,-13,0
8445,14,-14,0
8446,0,0,0
8447,-8,8,0
8448,-14,14,0
8449,-14,14,0
8450,-11,11,0
8451,-15,15,0
8452,-14,14,0
8453,-13,13,0
8454,-12,12,0
8455,-13,13,0
8456,-11,11,0
8457,-11,11,0
8458,-19,19,0
8459,-21,21,0
8460,-27,27,0
8461,-15,15,0
8462,23,-23,0
8463,46,-46,0
8464,42,-42,0
8465,28,-28,0
8466,21,-21,0
8467,18,-18,0
8468,1,-1,0
8469,-29,29,0
8470,-49,49,0
8471,-42,42,0
8472,-20,20,0
8473,-5,5,0
8474,3,-3,0
8475,23,-23,0
8476,50,-50,0
8477,74,-74,0
8478,67,-67,0
8479,46,-46,0
8480,25,-25,0
8481,13,-13,0
8482,-7,7,0
8483,-32,32,0
8484,-55,55,0
8485,-59,59,0
8486,-38,38,0
8487,-15,15,0
8488,0,0,0
8489,17,-17,0
8490,20,-20,0
8491,25,-25,0
8492,12,-12,0
8493,0,0,0
8494,-12,12,0
8495,-22,22,0
8496,-23,23,0
8497,-17,17,0
8498,-14,14,0
8499,-7,7,0
8500,0,0,0
8501,1,-1,0
8502,-1,1,0
8503,-4,4,0
8504,-8,8,0
8505,-14,14,0
8506,-28,28,0
8507,-38,38,0
8508,-32,32,0
8509,-8,8,0
8510,30,-30,0
8511,58,-58,0
8512,47,-47,0
8513,33,-33,0
8514,23,-23,0
8515,23,-23,0
8516,10,-10,0
8517,-18,18,0
8518,-35,35,0
8519,-35,35,0
8520,-24,24,0
8521,-21,21,0
8522,-13,13,0
8523,11,-11,0
8524,38,-38,0
8525,58,-58,0
8526,56,-56,0
8527,44,-44,0
8528,28,-28,0
8529,20,-20,0
8530,2,-2,0
8531,-19,19,0
8532,-45,45,0
8533,-39,39,0
8534,-28,28,0
8535,-15,15,0
8536,-13,13,0
8537,-7,7,0
8538,12,-12,0
8539,23,-23,0
8540,22,-22,0
8541,14,-14,0
8542,6,-6,0
8543,6,-6,0
8544,1,-1,0
8545,-9,9,0
8546,-19,19,0
8547,-16,16,0
8548,-10,10,0
8549,-9,9,0
8550,-12,12,0
8551,-12,12,0
8552,-2,2,0
8553,0,0,0
8554,-6,6,0
8555,-11,11,0
8556,-19,19,0
8557,-6,6,0
8558,20,-20,0
8559,35,-35,0
8560,21,-21,0
8561,16,-16,0
8562,20,-20,0
8563,26,-26,0
8564,14,-14,0
8565,-8,8,0
8566,-21,21,0
8567,-17,17,0
8568,-13,13,0
8569,-18,18,0
8570,-23,23,0
8571,-10,10,0
8572,12,-12,0
8573,28,-28,0
8574,32,-32,0
8575,29,-29,0
8576,27,-27,0
8577,26,-26,0
8578,14,-14,0
8579,-4,4,0
8580,-15,15,0
8581,-27,27,0
8582,-27,27,0
8583,-25,25,0
8584,-27,27,0
8585,-12,12,0
8586,-8,8,0
8587,-2,2,0
8588,-2,2,0
8589,0,0,0
8590,0,0,0
8591,-1,1,0
8592,0,0,0
8593,0,0,0
8594,2,-2,0
8595,6,-6,0
8596,6,-6,0
8597,9,-9,0
8598,6,-6,0
8599,2,-2,0
8600,-6,6,0
8601,-23,23,0
8602,-33,33,0
8603,-34,34,0
8604,-41,41,0
8605,-23,23,0
8606,12,-12,0
8607,44,-44,0
8608,30,-30,0
8609,21,-21,0
8610,19,-19,0
8611,14,-14,0
8612,4,-4,0
8613,-2,2,0
8614,-12,12,0
8615,-24,24,0
8616,-27,27,0
8617,-15,15,0
8618,-4,4,0
8619,11,-11,0
8620,20,-20,0
8621,12,-12,0
8622,33,-33,0
8623,38,-38,0
8624,39,-39,0
8625,39,-39,0
8626,13,-13,0
8627,-9,9,0
8628,-21,21,0
8629,-33,33,0
8630,-46,46,0
8631,-47,47,0
8632,-34,34,0
8633,-18,18,0
8634,-8,8,0
8635,-4,4,0
8636,-6,6,0
8637,-1,1,0
8638,4,-4,0
8639,12,-12,0
8640,15,-15,0
8641,11,-11,0
8642,7,-7,0
8643,7,-7,0
8644,3,-3,0
8645,-2,2,0
8646,-10,10,0
8647,-19,19,0
8648,-21,21,0
8649,-20,20,0
8650,-23,23,0
8651,-23,23,0
8652,-24,24,0
8653,-13,13,0
8654,13,-13,0
8655,38,-38,0
8656,42,-42,0
8657,33,-33,0
8658,30,-30,0
8659,34,-34,0
8660,25,-25,0
8661,0,0,0
8662,-21,21,0
8663,-26,26,0
8664,-21,21,0
8665,-20,20,0
8666,-19,19,0
8667,-7,7,0
8668,13,-13,0
8669,28,-28,0
8670,32,-32,0
8671,27,-27,0
8672,23,-23,0
8673,25,-25,0
8674,18,-18,0
8675,7,-7,0
8676,-12,12,0
8677,-22,22,0
8678,-27,27,0
8679,-20,20,0
8680,-20,20,0
8681,-15,15,0
8682,-5,5,0
8683,1,-1,0
8684,10,-10,0
8685,11,-11,0
8686,11,-11,0
8687,13,-13,0
8688,15,-15,0
8689,14,-14,0
8690,8,-8,0
8691,6,-6,0
8692,0,0,0
8693,-8,8,0
8694,-16,16,0
8695,-21,21,0
8696,-21,21,0
8697,-21,21,0
8698,-23,23,0
8699,-19,19,0
8700,-12,12,0
8701,-4,4,0
8702,17,-17,0
8703,40,-40,0
8704,52,-52,0
8705,43,-43,0
8706,37,-37,0
8707,37,-37,0
8708,26,-26,0
8709,2,-2,0
8710,-22,22,0
8711,-35,35,0
8712,-30,30,0
8713,-31,31,0
8714,-33,33,0
8715,-25,25,0
8716,-6,6,0
8717,13,-13,0
8718,23,-23,0
8719,22,-22,0
8720,23,-23,0
8721,29,-29,0
8722,28,-28,0
8723,18,-18,0
8724,1,-1,0
8725,-9,9,0
8726,-18,18,0
8727,-22,22,0
8728,-28,28,0
8729,-29,29,0
8730,-26,26,0
8731,-17,17,0
8732,-9,9,0
8733,0,0,0
8734,8,-8,0
8735,14,-14,0
8736,21,-21,0
8737,20,-20,0
8738,16,-16,0
8739,10,-10,0
8740,4,-4,0
8741,-3,3,0
8742,-16,16,0
8743,-28,28,0
8744,-32,32,0
8745,-34,34,0
8746,-33,33,0
8747,-29,29,0
8748,-22,22,0
8749,-9,9,0
8750,18,-18,0
8751,45,-45,0
8752,50,-50,0
8753,42,-42,0
8754,35,-35,0
8755,38,-38,0
8756,29,-29,0
8757,5,-5,0
8758,-20,20,0
8759,-27,27,0
8760,-27,27,0
8761,-33,33,0
8762,-41,41,0
8763,-34,34,0
8764,-15,15,0
8765,7,-7,0
8766,20,-20,0
8767,23,-23,0
8768,28,-28,0
8769,38,-38,0
8770,43,-43,0
8771,34,-34,0
8772,13,-13,0
8773,-3,3,0
8774,-11,11,0
8775,-20,20,0
8776,-32,32,0
8777,-40,40,0
8778,-35,35,0
8779,-25,25,0
8780,-13,13,0
8781,-6,6,0
8782,2,-2,0
8783,17,-17,0
8784,26,-26,0
8785,25,-25,0
8786,21,-21,0
8787,20,-20,0
8788,15,-15,0
8789,4,-4,0
8790,-13,13,0
8791,-26,26,0
8792,-31,31,0
8793,-31,31,0
8794,-38,38,0
8795,-39,39,0
8796,-35,35,0
8797,-19,19,0
8798,7,-7,0
8799,33,-33,0
8800,36,-36,0
8801,35,-35,0
8802,42,-42,0
8803,52,-52,0
8804,43,-43,0
8805,19,-19,0
8806,-3,3,0
8807,-12,12,0
8808,-22,22,0
8809,-35,35,0
8810,-53,53,0
8811,-53,53,0
8812,-39,39,0
8813,-20,20,0
8814,-11,11,0
8815,-3,3,0
8816,13,-13,0
8817,35,-35,0
8818,48,-48,0
8819,45,-45,0
8820,40,-40,0
8821,31,-31,0
8822,17,-17,0
8823,7,-7,0
8824,-11,11,0
8825,-23,23,0
8826,-33,33,0
8827,-31,31,0
8828,-31,31,0
8829,-26,26,0
8830,-17,17,0
8831,-4,4,0
8832,13,-13,0
8833,18,-18,0
8834,21,-21,0
8835,20,-20,0
8836,22,-22,0
8837,16,-16,0
8838,6,-6,0
8839,-3,3,0
8840,-10,10,0
8841,-14,14,0
8842,-22,22,0
8843,-29,29,0
8844,-33,33,0
8845,-26,26,0
8846,-8,8,0
